,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1020,Indigo,6E-5386,Mumbai,3,1,5,Delhi,0,5.08,19,2339
1021,AirAsia,I5-319,Kolkata,2,2,5,Bangalore,0,11.5,31,3862
1022,Vistara,UK-986,Mumbai,4,1,4,Chennai,0,21.5,30,4348
1023,Vistara,UK-988,Mumbai,4,1,2,Hyderabad,0,15.67,17,3971
1024,Air_India,AI-763,Kolkata,0,1,1,Chennai,0,25.92,33,4969
1025,Air_India,AI-526,Kolkata,3,1,0,Chennai,0,12.33,15,15719
1026,Vistara,UK-706,Kolkata,1,1,4,Bangalore,1,12.42,49,60978
1027,Vistara,UK-820,Bangalore,3,1,1,Chennai,0,16.08,36,6161
1028,Vistara,UK-933,Delhi,2,1,3,Kolkata,0,25.33,38,7031
1029,Vistara,UK-838,Chennai,4,1,2,Mumbai,1,15.5,44,61873
1030,Air_India,AI-865,Delhi,1,0,2,Mumbai,1,2.17,9,22152
1031,Vistara,UK-814,Bangalore,4,1,3,Kolkata,0,20.92,39,8112
1032,Vistara,UK-673,Delhi,2,2,4,Chennai,0,9.75,39,7490
1033,Air_India,AI-402,Kolkata,1,1,4,Hyderabad,0,13.17,32,5145
1034,AirAsia,I5-556,Kolkata,4,0,4,Chennai,0,2.67,21,5465
1035,Air_India,AI-526,Kolkata,3,1,4,Mumbai,1,4.92,20,37526
1036,Air_India,AI-540,Delhi,4,1,2,Kolkata,0,17.25,15,7010
1037,Vistara,UK-772,Kolkata,1,1,3,Bangalore,0,7.33,12,10961
1038,Vistara,UK-878,Hyderabad,2,1,3,Delhi,1,5.17,15,51875
1039,Indigo,6E-6113,Chennai,2,1,3,Mumbai,0,4.08,13,8980
1040,Vistara,UK-963,Delhi,1,1,3,Chennai,0,11.08,47,4979
1041,Vistara,UK-866,Bangalore,4,1,3,Kolkata,0,19.17,25,6271
1042,Indigo,6E-5325,Chennai,3,0,4,Mumbai,0,2.25,26,3000
1043,Air_India,AI-9893,Hyderabad,0,1,3,Mumbai,0,11.75,46,5815
1044,Indigo,6E-6137,Chennai,1,1,3,Delhi,0,7.75,15,7877
1045,GO_FIRST,G8-302,Chennai,0,1,2,Delhi,0,9.5,24,4827
1046,SpiceJet,SG-8169,Delhi,3,1,4,Chennai,0,25.58,22,4149
1047,GO_FIRST,G8-426,Hyderabad,4,1,1,Mumbai,0,10.83,11,4452
1048,Vistara,UK-706,Kolkata,1,1,4,Chennai,0,12.5,10,17199
1049,Vistara,UK-874,Hyderabad,1,1,1,Bangalore,0,26.25,35,5441
1050,Indigo,6E-397,Delhi,2,1,3,Kolkata,0,5.25,32,2482
1051,Air_India,AI-877,Delhi,1,1,2,Kolkata,0,27.83,33,5294
1052,Air_India,AI-676,Kolkata,1,0,2,Mumbai,0,2.75,18,4253
1053,Vistara,UK-985,Delhi,3,1,1,Kolkata,1,13.83,45,73369
1054,Vistara,UK-858,Bangalore,0,0,1,Mumbai,1,1.58,22,20760
1055,Vistara,UK-816,Bangalore,1,1,4,Kolkata,1,11.25,6,67945
1056,Vistara,UK-847,Delhi,1,1,2,Mumbai,1,27.58,11,58921
1057,Vistara,UK-812,Bangalore,1,1,3,Mumbai,1,9.33,41,62524
1058,GO_FIRST,G8-285,Bangalore,2,2,0,Kolkata,0,16.25,13,12920
1059,Vistara,UK-655,Mumbai,1,2,3,Kolkata,0,8.08,36,8379
1060,Air_India,AI-611,Mumbai,1,1,3,Delhi,1,6.83,49,29610
1061,Air_India,AI-430,Chennai,1,1,3,Hyderabad,1,9.42,8,51345
1062,GO_FIRST,G8-7556,Hyderabad,2,1,4,Bangalore,0,5.92,43,6256
1063,GO_FIRST,G8-371,Mumbai,3,1,4,Hyderabad,0,7,33,3574
1064,GO_FIRST,G8-537,Kolkata,3,1,4,Bangalore,0,7.25,3,15545
1065,Indigo,6E-126,Chennai,3,0,3,Mumbai,0,1.92,35,3572
1066,Vistara,UK-880,Hyderabad,2,1,4,Mumbai,1,6.67,24,67130
1067,Indigo,6E-5358,Hyderabad,0,0,0,Mumbai,0,1.33,29,3096
1068,Vistara,UK-846,Bangalore,1,1,2,Delhi,0,6,42,4111
1069,Vistara,UK-880,Hyderabad,2,1,4,Mumbai,0,10.42,48,4266
1070,Vistara,UK-772,Kolkata,1,1,3,Delhi,0,7.67,33,6461
1071,GO_FIRST,G8-385,Bangalore,0,1,3,Kolkata,0,11.75,31,6186
1072,Vistara,UK-613,Mumbai,2,2,4,Kolkata,0,10.5,30,7768
1073,Vistara,UK-986,Mumbai,4,1,4,Chennai,1,21.5,23,49613
1074,Vistara,UK-985,Delhi,3,1,0,Hyderabad,0,12,4,9840
1075,AirAsia,I5-1426,Bangalore,2,2,5,Delhi,0,12,43,2723
1076,Air_India,AI-624,Delhi,3,1,4,Hyderabad,0,26.58,15,4839
1077,Vistara,UK-834,Chennai,3,1,1,Mumbai,0,16.58,7,16488
1078,AirAsia,I5-1517,Hyderabad,3,1,5,Delhi,0,9.58,8,13694
1079,Air_India,AI-678,Delhi,1,1,4,Hyderabad,0,12.58,14,9840
1080,GO_FIRST,G8-7541,Delhi,0,1,2,Hyderabad,0,5.33,11,5954
1081,Indigo,6E-6491,Bangalore,2,0,2,Hyderabad,0,1.17,38,1714
1082,Vistara,UK-815,Delhi,1,1,4,Mumbai,0,12.17,6,12150
1083,Indigo,6E-269,Chennai,1,0,1,Hyderabad,0,1.17,29,1800
1084,Vistara,UK-708,Kolkata,4,1,3,Mumbai,1,20.08,14,50271
1085,Air_India,AI-891,Delhi,3,1,2,Kolkata,0,20.75,43,4559
1086,AirAsia,I5-510,Hyderabad,0,0,1,Chennai,0,1.25,9,4454
1087,Indigo,6E-7561,Kolkata,0,1,2,Delhi,0,8.17,16,5683
1088,Air_India,AI-541,Hyderabad,3,1,0,Chennai,0,15,45,6295
1089,AirAsia,I5-1569,Mumbai,4,1,1,Hyderabad,0,11.42,48,2105
1090,Vistara,UK-863,Mumbai,1,1,4,Delhi,1,11.25,46,53152
1091,Air_India,AI-806,Mumbai,0,1,2,Kolkata,0,6.5,21,5502
1092,Vistara,UK-819,Delhi,2,1,4,Mumbai,0,7.58,18,6296
1093,Vistara,UK-822,Chennai,1,1,4,Delhi,1,10.92,12,60160
1094,Vistara,UK-874,Hyderabad,1,1,3,Bangalore,1,10.75,11,38099
1095,Air_India,AI-698,Hyderabad,4,1,1,Delhi,1,12.5,30,39499
1096,Vistara,UK-772,Kolkata,1,1,1,Chennai,0,25.42,33,7141
1097,GO_FIRST,G8-509,Hyderabad,0,1,1,Mumbai,0,6.42,42,3423
1098,Vistara,UK-774,Kolkata,4,1,1,Delhi,0,13.08,15,10605
1099,Vistara,UK-708,Kolkata,4,1,1,Bangalore,1,15.5,47,60978
1100,Indigo,6E-982,Hyderabad,1,1,3,Delhi,0,9.92,39,4964
1101,Air_India,AI-503,Bangalore,3,0,4,Delhi,1,3,5,32923
1102,Vistara,UK-960,Mumbai,1,0,2,Delhi,0,2.17,47,2339
1103,Vistara,UK-860,Hyderabad,0,1,4,Mumbai,0,15,47,4660
1104,Indigo,6E-5367,Chennai,3,1,5,Kolkata,0,6.75,14,6869
1105,GO_FIRST,G8-7562,Kolkata,2,0,2,Mumbai,0,2.83,42,4499
1106,Air_India,AI-415,Delhi,3,1,3,Bangalore,0,26.42,35,8143
1107,Vistara,UK-927,Delhi,1,1,3,Chennai,0,10.42,25,4979
1108,Vistara,UK-876,Hyderabad,4,1,3,Bangalore,0,20.17,23,5441
1109,Vistara,UK-776,Kolkata,3,1,1,Bangalore,0,15.25,6,13773
1110,Air_India,AI-615,Mumbai,0,1,3,Delhi,0,12.75,26,3819
1111,Indigo,6E-6219,Chennai,1,1,2,Delhi,0,4.92,20,5452
1112,Vistara,UK-834,Chennai,3,1,1,Mumbai,0,18,23,5454
1113,Vistara,UK-708,Kolkata,4,1,1,Bangalore,0,15.42,9,13728
1114,Vistara,UK-858,Bangalore,0,1,1,Chennai,0,5.17,11,10358
1115,Indigo,6E-2516,Kolkata,3,1,4,Hyderabad,0,7,33,3401
1116,Air_India,AI-805,Delhi,3,1,2,Kolkata,1,16.17,9,53209
1117,Vistara,UK-854,Bangalore,3,1,5,Delhi,0,6.5,8,10744
1118,Indigo,6E-417,Kolkata,2,1,4,Hyderabad,0,5.92,39,4816
1119,Vistara,UK-879,Delhi,3,1,3,Bangalore,0,25.83,5,10575
1120,Vistara,UK-772,Kolkata,1,1,0,Bangalore,0,21.42,21,6195
1121,Air_India,AI-687,Mumbai,2,1,4,Hyderabad,0,7.58,34,4593
1122,GO_FIRST,G8-2513,Delhi,3,1,0,Kolkata,0,15,31,7072
1123,Air_India,AI-738,Bangalore,1,1,4,Hyderabad,0,35.75,18,6920
1124,Air_India,AI-673,Mumbai,0,1,3,Bangalore,1,11.25,33,44787
1125,Vistara,UK-870,Hyderabad,4,1,3,Mumbai,1,19.92,21,52570
1126,Vistara,UK-860,Hyderabad,0,1,4,Chennai,0,15.92,30,5094
1127,Vistara,UK-774,Kolkata,4,1,2,Delhi,0,17.92,39,6461
1128,Indigo,6E-128,Delhi,0,1,1,Kolkata,0,5,19,5955
1129,Air_India,AI-441,Delhi,3,1,4,Mumbai,0,3.75,3,5955
1130,Vistara,UK-955,Delhi,3,1,1,Kolkata,0,15.92,19,7484
1131,Air_India,AI-538,Chennai,4,1,1,Hyderabad,0,15.58,4,12918
1132,Air_India,AI-619,Mumbai,4,1,1,Bangalore,1,14.5,20,29094
1133,Vistara,UK-930,Mumbai,0,1,4,Kolkata,1,15.25,15,64285
1134,Indigo,6E-6505,Hyderabad,4,0,4,Bangalore,0,1.25,18,1776
1135,Vistara,UK-873,Mumbai,0,1,3,Delhi,1,13.58,16,41269
1136,GO_FIRST,G8-404,Delhi,1,1,2,Bangalore,0,4.5,48,6315
1137,AirAsia,I5-334,Bangalore,4,1,1,Delhi,0,10.92,46,2723
1138,GO_FIRST,G8-509,Hyderabad,0,0,0,Bangalore,0,1,31,1776
1139,Air_India,AI-672,Chennai,2,0,3,Mumbai,0,2.17,20,2408
1140,Vistara,UK-927,Delhi,1,0,1,Mumbai,1,2.08,15,28872
1141,AirAsia,I5-550,Delhi,3,1,0,Hyderabad,0,13.92,36,2050
1142,Vistara,UK-852,Bangalore,1,1,3,Chennai,0,10.42,25,4672
1143,Air_India,AI-885,Delhi,1,1,4,Bangalore,0,11.58,32,7478
1144,Vistara,UK-816,Bangalore,1,0,2,Delhi,1,2.67,5,32923
1145,Air_India,AI-559,Hyderabad,0,1,0,Chennai,0,24.83,16,7526
1146,GO_FIRST,G8-512,Kolkata,0,0,0,Mumbai,0,2.83,46,4499
1147,Vistara,UK-927,Delhi,1,1,3,Kolkata,0,7.33,30,8134
1148,Vistara,UK-812,Bangalore,1,1,3,Mumbai,0,6.75,12,11205
1149,Vistara,UK-809,Delhi,3,1,1,Mumbai,0,15.58,1,19238
1150,Vistara,UK-878,Hyderabad,2,1,4,Delhi,1,7.75,15,54115
1151,Air_India,AI-441,Delhi,3,1,4,Mumbai,0,3.75,47,2476
1152,Vistara,UK-818,Bangalore,3,1,1,Chennai,0,14.25,39,6161
1153,Air_India,AI-505,Bangalore,1,1,3,Mumbai,1,9.58,41,54684
1154,Air_India,AI-539,Chennai,3,1,1,Mumbai,1,18.25,33,49553
1155,Air_India,AI-441,Delhi,3,1,1,Bangalore,1,17.33,25,42457
1156,Air_India,AI-864,Mumbai,0,1,3,Chennai,0,12,25,4417
1157,Vistara,UK-826,Chennai,2,1,0,Hyderabad,0,19.33,30,5483
1158,Indigo,6E-6366,Hyderabad,2,1,3,Chennai,0,5.92,45,1543
1159,AirAsia,I5-338,Mumbai,4,1,1,Delhi,0,12.75,47,2336
1160,Vistara,UK-775,Mumbai,2,1,4,Delhi,1,8.75,15,67757
1161,Indigo,6E-5358,Hyderabad,0,0,0,Mumbai,0,1.33,34,3096
1162,GO_FIRST,G8-287,Mumbai,1,1,4,Delhi,0,9.67,29,5942
1163,Air_India,AI-805,Delhi,3,0,4,Mumbai,0,2.17,28,2476
1164,Vistara,UK-874,Hyderabad,1,1,4,Bangalore,1,12.42,38,38099
1165,Indigo,6E-132,Hyderabad,1,0,2,Mumbai,0,1.5,9,5031
1166,Vistara,UK-720,Kolkata,0,1,3,Chennai,0,9.17,41,6009
1167,AirAsia,I5-1229,Chennai,3,1,5,Kolkata,0,9.5,40,2361
1168,Vistara,UK-824,Chennai,4,1,1,Delhi,1,14.5,14,60160
1169,Vistara,UK-858,Bangalore,0,1,4,Hyderabad,0,14.25,38,5322
1170,Vistara,UK-958,Mumbai,2,1,4,Chennai,0,10.33,46,4249
1171,Vistara,UK-772,Kolkata,1,1,3,Bangalore,0,8.83,9,13773
1172,Vistara,UK-870,Hyderabad,4,1,3,Bangalore,1,20.42,8,56702
1173,Air_India,AI-537,Delhi,3,0,3,Chennai,0,2.75,38,3078
1174,Air_India,AI-615,Mumbai,0,1,3,Delhi,0,12.75,28,3819
1175,Vistara,UK-813,Delhi,3,1,4,Mumbai,1,5.83,41,53164
1176,Vistara,UK-738,Kolkata,3,1,1,Bangalore,1,16.08,42,60978
1177,SpiceJet,SG-946,Delhi,1,1,2,Hyderabad,0,26.25,49,8100
1178,Indigo,6E-6339,Bangalore,0,0,0,Hyderabad,0,1.33,14,4863
1179,Vistara,UK-850,Bangalore,3,1,1,Chennai,0,15.92,9,11786
1180,Air_India,AI-665,Delhi,0,1,4,Kolkata,0,15.67,44,4933
1181,Vistara,UK-824,Chennai,4,1,0,Bangalore,0,11.33,28,5070
1182,Indigo,6E-782,Chennai,1,1,3,Mumbai,0,9.92,4,10119
1183,Air_India,AI-636,Delhi,2,1,1,Kolkata,0,17.75,49,5276
1184,Vistara,UK-930,Mumbai,0,1,4,Bangalore,0,15.17,29,7135
1185,Air_India,AI-864,Mumbai,0,1,4,Bangalore,1,13.08,29,54608
1186,Air_India,AI-620,Hyderabad,0,1,0,Chennai,0,25.75,48,3813
1187,Vistara,UK-986,Mumbai,4,1,1,Kolkata,0,10.83,47,5949
1188,Vistara,UK-772,Kolkata,1,1,4,Delhi,1,11.17,25,84756
1189,Air_India,AI-505,Bangalore,1,1,1,Chennai,0,22.5,39,6024
1190,Vistara,UK-866,Bangalore,4,0,4,Mumbai,1,1.75,35,20760
1191,Air_India,AI-440,Chennai,0,1,1,Kolkata,0,26.83,23,5098
1192,Indigo,6E-6212,Bangalore,1,1,3,Hyderabad,0,8.58,34,1694
1193,Air_India,AI-763,Kolkata,0,1,4,Bangalore,1,13.08,28,60978
1194,Air_India,AI-441,Delhi,3,1,1,Kolkata,0,15,31,5276
1195,Air_India,AI-732,Kolkata,2,1,1,Delhi,0,21.75,19,5810
1196,Vistara,UK-866,Bangalore,4,1,3,Chennai,0,22.25,48,4672
1197,GO_FIRST,G8-231,Delhi,2,1,4,Bangalore,0,8.17,12,7424
1198,Vistara,UK-880,Hyderabad,2,1,4,Bangalore,0,9.92,5,11497
1199,GO_FIRST,G8-626,Kolkata,2,1,5,Delhi,0,11.33,17,7274
1200,Air_India,AI-526,Kolkata,3,0,4,Hyderabad,0,2.25,34,2436
1201,AirAsia,I5-1543,Hyderabad,2,1,5,Mumbai,0,10.25,46,2250
1202,Air_India,AI-676,Kolkata,1,1,4,Delhi,0,14.08,29,6845
1203,AirAsia,I5-2991,Kolkata,4,1,1,Hyderabad,0,11.17,26,4589
1204,GO_FIRST,G8-395,Bangalore,1,1,2,Delhi,0,6.33,36,4028
1205,Vistara,UK-970,Mumbai,1,1,4,Chennai,0,11.5,34,4348
1206,Air_India,AI-523,Bangalore,0,1,0,Delhi,0,21.92,25,4806
1207,AirAsia,I5-974,Hyderabad,4,1,1,Delhi,0,10.75,9,6131
1208,Air_India,AI-808,Bangalore,4,0,4,Delhi,0,2.92,7,7489
1209,Vistara,UK-830,Hyderabad,1,1,3,Kolkata,1,9.25,43,53499
1210,AirAsia,I5-829,Delhi,4,2,1,Chennai,0,11.58,48,1998
1211,Air_India,AI-430,Chennai,1,1,3,Mumbai,1,8.08,16,49553
1212,Air_India,AI-807,Delhi,3,1,1,Hyderabad,0,15.5,31,5939
1213,Vistara,UK-860,Hyderabad,0,1,2,Bangalore,0,9.17,24,15370
1214,Air_India,AI-809,Mumbai,1,1,2,Chennai,0,26.67,12,9201
1215,Vistara,UK-890,Hyderabad,3,1,3,Kolkata,0,25.92,28,5960
1216,Air_India,AI-765,Kolkata,3,1,2,Delhi,0,18.08,33,4919
1217,Air_India,AI-868,Delhi,3,1,1,Bangalore,0,17.17,40,4230
1218,Vistara,UK-877,Mumbai,1,2,1,Chennai,0,23.17,5,15192
1219,Vistara,UK-822,Chennai,1,1,5,Delhi,0,14.42,34,4971
1220,Vistara,UK-836,Chennai,1,2,4,Bangalore,0,9.67,42,6437
1221,Air_India,AI-440,Chennai,0,0,1,Delhi,1,2.67,39,27792
1222,Vistara,UK-951,Delhi,2,1,4,Chennai,0,8.75,11,11520
1223,Air_India,AI-9891,Hyderabad,3,1,1,Bangalore,0,17.5,15,7646
1224,AirAsia,I5-1518,Hyderabad,3,1,0,Mumbai,0,11.5,8,6873
1225,Air_India,AI-840,Hyderabad,4,1,1,Chennai,1,12.08,36,51595
1226,AirAsia,I5-721,Delhi,4,1,1,Hyderabad,0,12,37,2050
1227,Air_India,AI-439,Delhi,0,1,2,Kolkata,0,7.83,14,12150
1228,GO_FIRST,G8-537,Kolkata,3,1,4,Mumbai,0,5,29,7958
1229,GO_FIRST,G8-517,Hyderabad,4,0,4,Bangalore,0,1.25,14,4452
1230,Air_India,AI-640,Bangalore,0,1,4,Delhi,1,13.67,15,42521
1231,Air_India,AI-560,Delhi,0,1,0,Chennai,0,24.92,48,3306
1232,Vistara,UK-832,Chennai,0,1,1,Kolkata,0,25.25,49,5937
1233,SpiceJet,SG-516,Kolkata,0,1,4,Mumbai,0,13.33,45,5791
1234,Air_India,AI-764,Delhi,3,1,4,Bangalore,0,27.92,19,8781
1235,Vistara,UK-708,Kolkata,4,1,3,Hyderabad,0,20.58,27,5760
1236,Vistara,UK-897,Bangalore,0,1,1,Delhi,0,25.08,35,3496
1237,Indigo,6E-5217,Mumbai,3,1,4,Kolkata,0,6.33,11,9566
1238,AirAsia,I5-319,Kolkata,0,2,4,Delhi,0,13.25,49,3014
1239,AirAsia,I5-779,Delhi,0,1,3,Hyderabad,0,13.67,33,2050
1240,Vistara,UK-822,Chennai,1,1,4,Hyderabad,0,11.17,15,8391
1241,AirAsia,I5-767,Mumbai,0,2,4,Hyderabad,0,12.75,42,3282
1242,Vistara,UK-988,Mumbai,4,1,1,Bangalore,1,14.92,8,66928
1243,Vistara,UK-988,Mumbai,4,1,3,Bangalore,0,20.08,20,6450
1244,Air_India,AI-544,Delhi,3,1,0,Chennai,0,14.75,35,3726
1245,Vistara,UK-981,Delhi,4,1,1,Chennai,0,14.17,30,5098
1246,AirAsia,I5-1782,Bangalore,4,1,0,Mumbai,0,10.92,13,5174
1247,Air_India,AI-748,Bangalore,5,1,2,Delhi,0,10.25,29,5906
1248,Vistara,UK-836,Chennai,1,1,4,Kolkata,0,12,24,6672
1249,Vistara,UK-774,Kolkata,4,1,1,Delhi,1,14.42,7,87007
1250,Vistara,UK-834,Chennai,3,1,4,Mumbai,0,6.67,22,10489
1251,Vistara,UK-863,Mumbai,1,1,2,Delhi,1,5.08,42,53152
1252,SpiceJet,SG-4010,Chennai,1,0,1,Bangalore,0,1.33,7,3361
1253,Vistara,UK-814,Bangalore,4,1,1,Mumbai,1,12.58,27,95088
1254,Indigo,6E-591,Chennai,1,1,4,Mumbai,0,8.92,35,4027
1255,Vistara,UK-958,Mumbai,2,1,4,Kolkata,1,10.33,7,67757
1256,Air_India,AI-639,Mumbai,1,1,4,Delhi,1,11.08,20,53152
1257,Air_India,AI-763,Kolkata,0,1,4,Mumbai,0,14.25,38,6363
1258,Vistara,UK-893,Bangalore,3,1,2,Mumbai,0,18.58,11,8224
1259,Air_India,AI-440,Chennai,0,1,3,Mumbai,0,13.83,33,5092
1260,Indigo,6E-455,Bangalore,0,1,3,Delhi,0,9,10,13211
1261,Vistara,UK-836,Chennai,1,1,2,Hyderabad,0,25.83,22,4086
1262,Vistara,UK-975,Delhi,0,1,2,Hyderabad,0,6.5,5,9840
1263,Vistara,UK-822,Chennai,1,1,4,Bangalore,0,11.17,40,4755
1264,Vistara,UK-941,Delhi,3,1,3,Kolkata,1,24.08,15,61049
1265,Vistara,UK-810,Bangalore,0,1,3,Mumbai,0,12.08,26,6568
1266,SpiceJet,SG-3835,Kolkata,4,1,2,Hyderabad,0,19.5,10,6488
1267,Indigo,6E-354,Mumbai,2,1,3,Kolkata,0,6.5,33,2835
1268,Air_India,AI-773,Kolkata,3,1,1,Delhi,0,17,44,5467
1269,Air_India,AI-806,Mumbai,0,1,4,Hyderabad,1,15.58,33,45693
1270,Vistara,UK-705,Delhi,0,1,4,Mumbai,0,16,32,7785
1271,Air_India,AI-507,Hyderabad,1,2,4,Chennai,0,14.5,24,9435
1272,GO_FIRST,G8-118,Bangalore,4,1,2,Hyderabad,0,16.75,30,4337
1273,Vistara,UK-613,Mumbai,2,1,3,Delhi,1,4.5,25,42445
1274,Vistara,UK-880,Hyderabad,2,1,4,Kolkata,0,9.33,17,6485
1275,Vistara,UK-706,Kolkata,1,2,3,Bangalore,0,9.25,39,7283
1276,Vistara,UK-706,Kolkata,1,1,3,Bangalore,0,9.25,14,15560
1277,Vistara,UK-659,Hyderabad,1,1,3,Delhi,0,8.83,44,5668
1278,GO_FIRST,G8-339,Mumbai,3,1,0,Kolkata,0,14,33,6252
1279,Air_India,AI-563,Chennai,2,1,1,Delhi,1,18.58,47,44468
1280,Vistara,UK-873,Mumbai,0,1,3,Delhi,0,13.58,14,9828
1281,Indigo,6E-6567,Chennai,2,1,4,Kolkata,0,7.67,17,5956
1282,Indigo,6E-512,Kolkata,2,1,3,Chennai,0,6.08,6,6489
1283,Air_India,AI-738,Bangalore,1,1,4,Delhi,1,12.08,17,39847
1284,AirAsia,I5-1530,Chennai,1,1,3,Delhi,0,7.17,49,2477
1285,Vistara,UK-873,Mumbai,0,1,2,Delhi,0,6.33,19,5232
1286,Indigo,6E-822,Kolkata,1,0,2,Bangalore,0,2.75,19,4452
1287,Air_India,AI-9547,Bangalore,3,1,5,Delhi,0,8.67,27,8329
1288,Vistara,UK-738,Kolkata,3,1,3,Bangalore,0,24.08,7,12389
1289,Indigo,6E-752,Hyderabad,0,1,2,Chennai,0,7.5,14,4453
1290,Vistara,UK-933,Delhi,2,1,4,Bangalore,1,5.42,26,62729
1291,Vistara,UK-950,Mumbai,4,1,3,Kolkata,0,20.17,48,5949
1292,Indigo,6E-6344,Kolkata,2,1,4,Delhi,0,5.67,29,6489
1293,Indigo,6E-793,Hyderabad,3,1,3,Mumbai,0,3.58,11,15321
1294,Vistara,UK-873,Mumbai,0,1,1,Delhi,1,26.67,29,41269
1295,Vistara,UK-830,Hyderabad,1,2,3,Bangalore,0,8.5,29,6776
1296,Air_India,AI-526,Kolkata,3,1,3,Delhi,0,23.5,23,6244
1297,Air_India,AI-806,Mumbai,0,1,4,Chennai,1,15.58,25,49613
1298,Vistara,UK-706,Delhi,2,1,1,Mumbai,1,21.83,15,36577
1299,Vistara,UK-706,Delhi,2,1,4,Mumbai,0,7.92,14,9420
1300,Vistara,UK-738,Kolkata,3,1,3,Hyderabad,0,25.17,30,6390
1301,Vistara,UK-850,Bangalore,3,0,4,Mumbai,0,1.92,42,2150
1302,Indigo,6E-788,Delhi,2,1,4,Bangalore,0,9.83,22,7425
1303,Vistara,UK-870,Hyderabad,4,1,1,Chennai,0,13.33,17,4639
1304,Vistara,UK-940,Mumbai,3,1,3,Hyderabad,0,21.25,13,9879
1305,Vistara,UK-708,Kolkata,4,1,1,Mumbai,1,15.25,46,56991
1306,Air_India,AI-483,Delhi,3,1,3,Mumbai,0,23.92,17,5852
1307,Indigo,6E-755,Delhi,2,0,3,Kolkata,0,2.17,8,5955
1308,Air_India,AI-887,Delhi,0,1,1,Kolkata,0,25.83,20,5805
1309,GO_FIRST,G8-518,Bangalore,4,1,1,Delhi,0,9.67,20,3826
1310,Vistara,UK-708,Kolkata,4,1,3,Mumbai,0,20.08,39,6067
1311,Vistara,UK-995,Delhi,1,0,2,Mumbai,1,2.25,15,34472
1312,Indigo,6E-2005,Delhi,1,1,3,Bangalore,0,9.08,3,12203
1313,Vistara,UK-852,Mumbai,2,2,3,Kolkata,0,7.42,46,9506
1314,Vistara,UK-613,Mumbai,2,1,3,Delhi,0,4.5,44,4158
1315,Vistara,UK-878,Hyderabad,2,1,3,Delhi,0,5.17,5,10018
1316,Indigo,6E-294,Kolkata,4,1,0,Hyderabad,0,7.83,46,2436
1317,SpiceJet,SG-534,Delhi,4,0,5,Bangalore,0,2.75,15,4721
1318,Air_India,AI-768,Kolkata,2,2,1,Hyderabad,0,19,3,15624
1319,Indigo,6E-7623,Kolkata,0,1,2,Bangalore,0,7.67,21,4497
1320,GO_FIRST,G8-191,Delhi,1,1,3,Mumbai,0,9.08,45,8623
1321,Indigo,6E-2077,Mumbai,2,1,4,Kolkata,0,7.25,4,11346
1322,Air_India,AI-512,Delhi,2,1,4,Mumbai,1,8.92,42,49896
1323,Vistara,UK-996,Mumbai,3,1,1,Chennai,1,15.42,43,64173
1324,Indigo,6E-5203,Bangalore,3,0,4,Mumbai,0,2,21,2201
1325,Indigo,6E-6205,Delhi,2,1,3,Bangalore,0,6.67,13,10154
1326,Vistara,UK-838,Chennai,4,1,2,Mumbai,0,17.92,29,4637
1327,Vistara,UK-820,Bangalore,3,1,1,Chennai,1,16.08,31,60396
1328,Air_India,AI-424,Kolkata,2,1,2,Mumbai,0,26.33,27,6179
1329,Air_India,AI-9885,Hyderabad,1,1,4,Kolkata,0,9.33,23,8456
1330,Vistara,UK-810,Bangalore,0,1,3,Chennai,0,9.33,40,6510
1331,GO_FIRST,G8-2509,Delhi,0,1,2,Mumbai,0,9.75,40,6089
1332,Vistara,UK-772,Kolkata,1,1,3,Delhi,1,7.67,7,81519
1333,Air_India,AI-762,Delhi,4,1,3,Bangalore,0,20.5,48,5624
1334,Vistara,UK-852,Bangalore,1,2,3,Kolkata,0,10.08,22,11372
1335,Indigo,6E-2685,Chennai,1,2,3,Kolkata,0,8.33,30,7326
1336,Vistara,UK-720,Kolkata,0,2,3,Bangalore,0,12.33,17,7829
1337,Vistara,UK-659,Hyderabad,1,1,3,Delhi,0,8.83,25,7257
1338,SpiceJet,SG-488,Mumbai,1,1,4,Kolkata,0,9.83,33,7318
1339,SpiceJet,SG-488,Mumbai,1,1,3,Chennai,0,6.83,19,7220
1340,Vistara,UK-812,Bangalore,1,1,4,Kolkata,1,13,42,60508
1341,Vistara,UK-833,Delhi,0,1,2,Mumbai,0,7.33,41,4691
1342,Indigo,6E-544,Mumbai,2,1,4,Kolkata,0,9,2,11036
1343,Vistara,UK-810,Bangalore,0,1,4,Mumbai,1,14.25,27,77196
1344,GO_FIRST,G8-354,Delhi,4,0,5,Mumbai,0,2.17,31,2410
1345,Air_India,AI-539,Chennai,3,1,1,Kolkata,0,16,33,4784
1346,Vistara,UK-822,Chennai,1,1,3,Kolkata,0,10.17,9,17118
1347,Indigo,6E-574,Chennai,3,0,3,Bangalore,0,1,48,1443
1348,GO_FIRST,G8-7537,Mumbai,2,1,4,Kolkata,0,7.25,32,5817
1349,GO_FIRST,G8-305,Mumbai,0,0,0,Chennai,0,1.83,41,3000
1350,Air_India,AI-440,Chennai,0,1,1,Kolkata,1,26.83,13,55377
1351,Vistara,UK-876,Hyderabad,4,1,3,Chennai,0,22.33,39,6287
1352,Air_India,AI-767,Delhi,2,1,4,Mumbai,0,8.33,47,5360
